Date,Open,High,Low,Close,Adj Close,Volume
2016-02-05,175.039993,175.190002,171.649994,172.309998,154.669891,2371900
2016-02-08,170.289993,170.619995,167.619995,169.940002,152.542435,3402000
2016-02-09,168.179993,171.369995,167.970001,169.990005,152.587357,2360700
2016-02-10,170.929993,172.649994,169.720001,169.880005,152.488647,1953600
2016-02-11,167.259995,168.720001,166.050003,167.699997,150.531784,3439200
2016-02-12,169.539993,171.139999,168.699997,171.139999,153.619644,1800300
2016-02-16,173.199997,174.009995,172.050003,174.009995,156.195801,2361000
2016-02-17,175.320007,177.250000,175.119995,176.860001,158.754028,2265400
2016-02-18,177.199997,177.220001,175.800003,176.110001,158.080811,1646000
2016-02-19,175.279999,176.199997,174.649994,176.070007,158.044968,1136900
2016-02-22,177.779999,178.750000,177.710007,178.589996,160.306946,2603100
2016-02-23,177.919998,178.190002,176.220001,176.350006,158.296219,2076000
2016-02-24,174.789993,177.449997,173.600006,177.179993,159.041260,2599800
2016-02-25,177.699997,179.309998,176.830002,179.309998,160.953247,2546000
2016-02-26,180.199997,180.360001,178.740005,178.979996,160.656967,2560800
2016-02-29,178.940002,179.949997,177.380005,177.380005,159.220810,3128400
2016-03-01,178.839996,181.750000,178.330002,181.750000,163.143433,3041400
2016-03-02,181.360001,182.539993,180.910004,182.520004,163.834579,3839200
2016-03-03,182.270004,183.229996,181.699997,183.190002,164.436035,3150400
2016-03-04,183.449997,184.660004,182.550003,183.779999,164.965607,2821000
2016-03-07,182.850006,184.389999,182.750000,183.979996,165.145126,3449900
2016-03-08,182.830002,183.330002,181.779999,181.910004,163.287048,3385400
2016-03-09,182.850006,183.220001,182.009995,182.910004,164.184662,1641600
2016-03-10,183.380005,184.389999,181.029999,183.009995,164.274414,2090500
2016-03-11,184.570007,186.009995,184.460007,185.979996,166.940399,2231000
2016-03-14,185.399994,186.199997,185.070007,185.699997,166.689072,1412800
2016-03-15,184.699997,185.460007,184.419998,185.460007,166.473633,1325300
2016-03-16,184.880005,186.929993,184.860001,186.570007,167.469986,2700700
2016-03-17,186.419998,188.240005,186.000000,187.750000,168.529190,1937300
2016-03-18,188.350006,188.789993,187.910004,188.449997,169.157547,2623400
2016-03-21,187.179993,187.940002,186.910004,187.729996,169.415619,1535400
2016-03-22,186.889999,188.210007,186.710007,187.630005,169.325363,1521600
2016-03-23,187.179993,187.360001,186.179993,186.429993,168.242447,1633300
2016-03-24,185.250000,186.320007,185.009995,186.300003,168.125122,1874800
2016-03-28,186.759995,186.940002,185.919998,186.429993,168.242447,1271200
2016-03-29,185.990005,188.220001,185.630005,188.220001,169.857803,1604900
2016-03-30,189.169998,189.720001,188.580002,189.009995,170.570709,1908400
2016-03-31,188.850006,189.289993,188.320007,188.559998,170.164673,3007800
2016-04-01,187.399994,189.960007,187.100006,189.770004,171.256561,2971800
2016-04-04,189.740005,189.899994,188.830002,189.169998,170.715134,1259500
2016-04-05,187.740005,188.210007,187.000000,187.250000,168.982437,1737500
2016-04-06,187.389999,189.380005,187.089996,189.289993,170.823425,1860800
2016-04-07,188.169998,188.500000,186.259995,187.059998,168.811005,2635300
2016-04-08,188.309998,188.770004,186.990005,187.570007,169.271225,2043800
2016-04-11,188.259995,188.990005,187.029999,187.080002,168.829056,1355300
2016-04-12,187.289993,189.179993,186.830002,188.899994,170.471497,1590700
2016-04-13,189.880005,190.850006,189.710007,190.789993,172.177109,1972900
2016-04-14,190.839996,191.309998,190.410004,190.770004,172.159042,3214800
2016-04-15,190.800003,190.850006,190.220001,190.559998,171.969543,2059700
2016-04-18,189.990005,191.940002,189.850006,191.940002,173.214905,2345300
2016-04-19,192.360001,192.779999,191.639999,192.520004,173.738327,1633300
2016-04-20,192.600006,193.429993,192.050003,192.679993,173.882721,1636800
2016-04-21,192.699997,192.820007,191.369995,191.610001,172.917084,1814700
2016-04-22,191.300003,191.940002,190.690002,191.660004,172.962219,1863900
2016-04-25,191.070007,191.360001,190.350006,191.350006,172.682465,2368000
2016-04-26,191.720001,192.160004,191.139999,191.630005,172.935165,1715300
2016-04-27,191.210007,192.440002,190.800003,192.029999,173.296112,1971700
2016-04-28,191.220001,192.399994,189.850006,190.300003,171.734924,1578800
2016-04-29,189.619995,189.979996,188.050003,189.220001,170.760239,2785500
2016-05-02,189.809998,190.949997,189.339996,190.729996,172.122940,1638900
2016-05-03,189.440002,189.660004,188.279999,189.100006,170.651962,2351900
2016-05-04,187.990005,188.779999,187.470001,187.990005,169.650269,2079600
2016-05-05,188.570007,188.899994,187.570007,187.970001,169.632202,1611600
2016-05-06,187.210007,188.720001,187.000000,188.649994,170.245865,1551400
2016-05-09,188.550003,189.270004,188.360001,188.850006,170.426361,1569000
2016-05-10,189.610001,191.210007,189.539993,191.190002,172.538116,1021100
2016-05-11,190.710007,191.070007,189.389999,189.399994,170.922653,2725500
2016-05-12,190.139999,190.289993,188.360001,189.509995,171.021988,1783200
2016-05-13,189.100006,189.710007,187.460007,187.759995,169.442719,1658700
2016-05-16,187.979996,190.160004,187.929993,189.630005,171.130264,1075000
2016-05-17,189.350006,189.649994,187.330002,187.960007,169.623199,3327100
2016-05-18,187.500000,189.199997,186.779999,187.929993,169.596100,1942000
2016-05-19,187.149994,187.589996,185.970001,187.320007,169.045624,1796000
2016-05-20,187.970001,189.050003,187.899994,188.490005,170.101471,1588700
2016-05-23,188.479996,188.779999,188.020004,188.240005,169.875870,1415400
2016-05-24,189.130005,191.009995,189.080002,190.630005,172.032715,1985400
2016-05-25,191.380005,192.419998,191.360001,191.929993,173.205872,2006700
2016-05-26,192.139999,192.360001,191.679993,192.020004,173.287094,1225300
2016-05-27,192.190002,192.830002,192.160004,192.770004,173.963928,988600
2016-05-31,193.160004,193.270004,191.880005,192.539993,173.756332,2821900
2016-06-01,191.880005,193.059998,191.630005,192.899994,174.081223,2375500
2016-06-02,192.449997,193.479996,191.919998,193.479996,174.604675,1601700
2016-06-03,192.850006,193.259995,191.589996,192.919998,174.099319,1897100
2016-06-06,193.289993,194.240005,193.119995,193.850006,174.938599,1177600
2016-06-07,194.050003,194.779999,194.020004,194.199997,175.254440,1551200
2016-06-08,194.339996,194.949997,194.210007,194.839996,175.832016,1041100
2016-06-09,194.020004,194.690002,193.750000,194.539993,175.561218,1521600
2016-06-10,193.070007,193.429993,192.119995,192.669998,173.873672,1932900
2016-06-13,192.029999,192.970001,191.119995,191.220001,172.565140,2318200
2016-06-14,190.830002,191.449997,189.800003,190.800003,172.186127,2051200
2016-06-15,191.259995,191.960007,190.360001,190.520004,171.933441,1590700
2016-06-16,189.600006,191.330002,188.570007,191.139999,172.492935,2744400
2016-06-17,191.100006,191.100006,189.729996,190.429993,171.852234,1701000
2016-06-20,192.559998,193.259995,191.559998,191.649994,172.953171,1192800
2016-06-21,191.149994,191.649994,190.649994,191.240005,173.445663,1826500
2016-06-22,191.449997,192.210007,190.779999,190.919998,173.155457,2245900
2016-06-23,192.520004,193.440002,192.000000,193.389999,175.395599,2582200
2016-06-24,187.000000,189.820007,186.000000,186.339996,169.001617,10310500
2016-06-27,185.059998,185.059998,182.270004,183.050003,166.017700,7717000
2016-06-28,184.869995,186.440002,184.529999,186.429993,169.083252,4475900
2016-06-29,187.949997,189.860001,187.860001,189.639999,171.994568,4147800
2016-06-30,190.130005,192.240005,189.529999,192.199997,174.316330,3822200
2016-07-01,192.089996,193.119995,192.070007,192.600006,174.679108,2170900
2016-07-05,191.729996,191.820007,190.570007,191.250000,173.454773,2233000
2016-07-06,190.710007,192.490005,189.970001,192.380005,174.479568,2197800
2016-07-07,192.559998,193.259995,191.440002,192.250000,174.361710,1704900
2016-07-08,193.630005,195.360001,193.410004,195.169998,177.009995,2048200
2016-07-11,195.619995,196.410004,195.410004,195.850006,177.626709,3590400
2016-07-12,196.839996,197.539993,196.589996,197.229996,178.878372,2356700
2016-07-13,197.690002,197.690002,196.690002,197.160004,178.814819,2767300
2016-07-14,198.580002,198.800003,197.889999,198.309998,179.857819,3691100
2016-07-15,198.929993,198.929993,197.559998,198.009995,179.585724,2346500
2016-07-18,198.149994,198.740005,197.899994,198.580002,180.102737,1155700
2016-07-19,198.130005,198.389999,197.880005,198.360001,179.903168,1003200
2016-07-20,198.919998,199.440002,198.410004,199.160004,180.628738,1096900
2016-07-21,199.070007,199.320007,197.970001,198.410004,179.948563,4509800
2016-07-22,198.619995,199.380005,198.300003,199.330002,180.782928,1678900
2016-07-25,199.100006,199.169998,198.169998,198.850006,180.347626,1172600
2016-07-26,198.699997,199.250000,197.970001,198.839996,180.338486,1405300
2016-07-27,199.289993,199.339996,197.850006,198.710007,180.220612,2120100
2016-07-28,198.490005,199.210007,197.979996,198.929993,180.420105,937200
2016-07-29,198.630005,199.600006,198.320007,199.279999,180.737549,1758600
2016-08-01,199.330002,199.710007,198.580002,199.050003,180.528976,2111500
2016-08-02,198.789993,198.940002,196.880005,197.809998,179.404373,4085800
2016-08-03,197.740005,198.419998,197.399994,198.380005,179.921310,2057500
2016-08-04,198.500000,198.899994,198.050003,198.570007,180.093643,1384700
2016-08-05,199.339996,200.220001,199.190002,200.169998,181.544754,1818600
2016-08-08,200.410004,200.509995,199.789993,200.070007,181.454086,1441900
2016-08-09,200.190002,200.729996,199.860001,200.199997,181.571930,1821100
2016-08-10,200.339996,200.399994,199.330002,199.690002,181.109390,1222300
2016-08-11,200.309998,200.889999,200.000000,200.669998,181.998230,1644700
2016-08-12,200.320007,200.699997,200.039993,200.470001,181.816879,1718400
2016-08-15,200.889999,201.410004,200.850006,201.050003,182.342865,1051100
2016-08-16,200.610001,200.660004,200.000000,200.009995,181.399658,1731200
2016-08-17,200.050003,200.529999,199.139999,200.339996,181.698929,3157700
2016-08-18,200.369995,200.860001,200.250000,200.820007,182.134293,5211200
2016-08-19,200.339996,200.720001,199.809998,200.539993,181.880325,1190800
2016-08-22,200.300003,200.750000,199.880005,200.520004,181.862167,880300
2016-08-23,201.179993,201.509995,200.860001,200.889999,182.197754,1214400
2016-08-24,200.779999,200.869995,199.460007,199.919998,181.318024,1161300
2016-08-25,199.479996,200.210007,199.330002,199.759995,181.172897,1262600
2016-08-26,199.960007,201.050003,198.440002,199.380005,180.828262,2890600
2016-08-29,199.529999,200.649994,199.490005,200.389999,181.744293,1140700
2016-08-30,200.279999,200.570007,199.449997,200.009995,181.399658,1407400
2016-08-31,199.699997,199.820007,198.649994,199.520004,180.955246,2343900
2016-09-01,199.500000,199.789993,198.240005,199.479996,180.918915,2196100
2016-09-02,200.410004,200.830002,199.779999,200.369995,181.726135,1555800
2016-09-06,200.690002,201.039993,199.919998,201.000000,182.297546,1589600
2016-09-07,200.820007,201.149994,200.320007,200.990005,182.288452,1455400
2016-09-08,200.619995,200.919998,200.190002,200.520004,181.862167,2180400
2016-09-09,199.080002,199.179993,195.669998,195.679993,177.472534,3435600
2016-09-12,194.880005,198.949997,194.800003,198.479996,180.011978,2799900
2016-09-13,196.250000,196.509995,194.119995,194.779999,177.445694,3365300
2016-09-14,194.830002,196.119995,194.119995,194.660004,177.336380,2967100
2016-09-15,194.509995,197.070007,194.369995,196.660004,179.158401,1874400
2016-09-16,196.020004,196.190002,195.169998,195.889999,178.456940,1774100
2016-09-19,196.630005,197.279999,195.639999,195.949997,178.511566,2061400
2016-09-20,196.860001,197.029999,195.929993,195.970001,178.529800,1294100
2016-09-21,196.690002,198.339996,195.979996,198.169998,180.533997,2238800
2016-09-22,199.259995,199.710007,198.979996,199.360001,181.618118,2215200
2016-09-23,198.979996,199.110001,198.220001,198.289993,180.643341,1413400
2016-09-26,197.470001,197.600006,196.500000,196.710007,179.203949,2451600
2016-09-27,196.529999,198.009995,196.160004,197.910004,180.297150,1468000
2016-09-28,198.179993,199.070007,197.130005,198.979996,181.271896,1419900
2016-09-29,198.710007,199.110001,196.539993,197.110001,179.568359,2074600
2016-09-30,198.009995,199.339996,197.750000,198.690002,181.007721,3147400
2016-10-03,198.179993,198.350006,197.449997,198.059998,180.433838,2136000
2016-10-04,198.250000,198.470001,196.479996,197.139999,179.595703,2846600
2016-10-05,197.770004,198.440002,197.720001,197.960007,180.342697,1126700
2016-10-06,197.740005,198.339996,197.160004,198.190002,180.552216,1117400
2016-10-07,198.419998,198.600006,196.649994,197.460007,179.887222,1795100
2016-10-10,197.460007,198.949997,197.460007,198.369995,180.716217,1297400
2016-10-11,198.000000,198.070007,195.190002,195.960007,178.520691,2643500
2016-10-12,196.119995,196.740005,195.589996,196.210007,178.748489,1458700
2016-10-13,194.830002,196.110001,193.919998,195.580002,178.174469,2407100
2016-10-14,196.649994,197.119995,195.610001,195.630005,178.220062,1218800
2016-10-17,195.639999,195.929993,194.809998,195.050003,177.691666,1323200
2016-10-18,196.699997,196.759995,195.820007,196.199997,178.739319,1263300
2016-10-19,196.490005,197.080002,196.130005,196.740005,179.231293,1041300
2016-10-20,196.369995,196.970001,195.699997,196.419998,178.939789,1309600
2016-10-21,195.539993,196.570007,195.380005,196.470001,178.985321,1376300
2016-10-24,197.369995,197.649994,196.949997,197.270004,179.714111,817000
2016-10-25,197.130005,197.389999,196.479996,196.710007,179.203949,1465300
2016-10-26,195.759995,196.860001,195.529999,196.270004,178.803101,1202300
2016-10-27,197.039993,197.070007,195.649994,195.750000,178.329391,1635500
2016-10-28,195.710007,196.399994,194.399994,195.130005,177.764542,2632000
2016-10-31,195.490005,195.740005,194.979996,195.130005,177.764542,1816300
2016-11-01,195.520004,195.539993,192.449997,193.770004,176.525620,2456600
2016-11-02,193.419998,193.809998,192.100006,192.490005,175.359528,3395900
2016-11-03,192.789993,193.000000,191.389999,191.740005,174.676254,1512200
2016-11-04,191.800003,192.710007,191.320007,191.479996,174.439392,2221300
2016-11-07,194.169998,195.740005,194.009995,195.679993,178.265625,2699100
2016-11-08,195.309998,197.179993,195.020004,196.580002,179.085510,3055900
2016-11-09,194.940002,199.339996,194.919998,198.679993,180.998627,6119100
2016-11-10,199.529999,200.440002,197.610001,199.139999,181.417725,5126400
2016-11-11,198.419998,198.960007,197.699997,198.770004,181.080643,1954200
2016-11-14,199.300003,199.490005,198.059998,198.800003,181.107941,2651000
2016-11-15,199.289993,200.419998,199.070007,200.410004,182.574677,2532400
2016-11-16,199.779999,200.289993,199.649994,200.070007,182.264954,1195000
2016-11-17,200.210007,201.130005,200.119995,201.020004,183.130386,1178200
2016-11-18,201.160004,201.320007,200.440002,200.660004,182.802414,1668300
2016-11-21,201.250000,202.179993,201.110001,202.139999,184.150696,2641300
2016-11-22,202.580002,202.729996,201.770004,202.509995,184.487762,2773400
2016-11-23,202.139999,202.710007,201.770004,202.690002,184.651749,1466300
2016-11-25,203.080002,203.500000,202.960007,203.500000,185.389664,1843100
2016-11-28,203.070007,203.369995,202.350006,202.539993,184.515121,2193000
2016-11-29,202.509995,203.350006,202.169998,202.860001,184.806656,1689600
2016-11-30,203.529999,203.690002,202.309998,202.399994,184.387589,2360100
2016-12-01,202.679993,202.710007,201.240005,201.610001,183.667847,3284100
2016-12-02,201.699997,202.229996,201.350006,201.750000,183.795441,2118900
2016-12-05,202.639999,203.300003,202.419998,202.910004,184.852219,2070500
2016-12-06,203.169998,203.630005,202.639999,203.619995,185.499023,2413300
2016-12-07,203.449997,206.320007,203.300003,206.199997,187.849411,2253900
2016-12-08,206.250000,207.270004,205.949997,206.740005,188.341324,2983000
2016-12-09,207.020004,208.029999,206.979996,208.000000,189.489227,1972000
2016-12-12,207.919998,208.419998,207.339996,207.770004,189.279694,2419600
2016-12-13,208.529999,209.699997,208.470001,209.190002,190.573303,2670200
2016-12-14,208.839996,209.589996,206.979996,207.460007,188.997269,4232900
2016-12-15,207.720001,209.229996,207.580002,208.229996,189.698730,2812500
2016-12-16,208.820007,208.839996,207.550003,207.869995,189.370773,3074000
2016-12-19,208.100006,208.800003,207.929993,208.339996,189.798920,2042000
2016-12-20,208.919998,209.309998,208.679993,209.139999,190.527756,3195300
2016-12-21,209.059998,209.199997,208.570007,208.570007,190.008484,1546600
2016-12-22,207.160004,207.240005,206.500000,207.009995,189.766464,1863700
2016-12-23,206.979996,207.220001,206.770004,207.190002,189.931458,1278900
2016-12-27,207.479996,208.149994,207.479996,207.699997,190.399002,1818500
2016-12-28,208.000000,208.070007,205.910004,206.059998,188.895599,2228000
2016-12-29,206.100006,206.470001,205.509995,206.020004,188.858932,1772700
2016-12-30,206.369995,206.429993,204.509995,205.309998,188.208054,4251000
2017-01-03,206.679993,207.330002,205.559998,206.740005,189.518967,4750200
2017-01-04,207.199997,208.179993,207.119995,207.960007,190.637329,4622400
2017-01-05,207.750000,208.039993,207.009995,207.800003,190.490646,2772100
2017-01-06,207.990005,209.089996,207.399994,208.610001,191.233185,2194600
2017-01-09,208.339996,208.479996,207.889999,207.949997,190.628159,1705200
2017-01-10,207.899994,208.820007,207.509995,207.919998,190.600632,2189400
2017-01-11,207.839996,208.509995,207.119995,208.509995,191.141525,5677600
2017-01-12,207.970001,208.190002,206.539993,208.050003,190.719833,3244600
2017-01-13,208.179993,208.779999,208.130005,208.460007,191.095688,2822700
2017-01-17,207.789993,208.210007,207.330002,207.720001,190.417313,1690000
2017-01-18,208.009995,208.220001,207.419998,208.160004,190.820679,1980500
2017-01-19,208.270004,208.429993,206.970001,207.460007,190.179001,1666900
2017-01-20,208.139999,208.699997,207.559998,208.130005,190.793198,2082500
2017-01-23,207.839996,208.210007,206.830002,207.649994,190.353195,4586600
2017-01-24,207.860001,209.399994,207.750000,208.970001,191.563171,1940100
2017-01-25,209.979996,210.770004,209.789993,210.710007,193.158279,2873000
2017-01-26,210.649994,210.899994,210.250000,210.550003,193.011581,2485100
2017-01-27,210.649994,210.759995,210.029999,210.250000,192.736572,1428200
2017-01-30,209.479996,209.520004,207.880005,208.979996,191.572372,2782300
2017-01-31,208.339996,208.970001,207.789993,208.970001,191.563171,3787100
2017-02-01,209.619995,209.860001,208.369995,209.000000,191.590729,2698800
2017-02-02,208.589996,209.399994,208.229996,209.089996,191.673203,1661300
2017-02-03,210.080002,210.729996,209.770004,210.639999,193.094070,4264400
2017-02-06,210.119995,210.539993,209.839996,210.199997,192.690750,1345500
2017-02-07,210.649994,210.839996,209.990005,210.250000,192.736572,1194600
2017-02-08,210.250000,210.610001,209.630005,210.520004,192.984100,1096100
2017-02-09,210.520004,212.039993,210.520004,211.720001,194.084152,1237100
2017-02-10,212.130005,212.800003,212.009995,212.570007,194.863342,1412400
2017-02-13,213.110001,214.000000,213.070007,213.699997,195.899200,1756300
2017-02-14,213.550003,214.589996,213.160004,214.589996,196.715073,2528100
2017-02-15,214.339996,215.889999,214.309998,215.679993,197.714249,2050200
2017-02-16,215.740005,215.899994,214.729996,215.509995,197.558426,1920100
2017-02-17,214.839996,215.839996,214.789993,215.839996,197.860962,1452600
2017-02-21,216.320007,217.320007,216.250000,217.110001,199.025146,1893000
2017-02-22,216.720001,217.190002,216.550003,217.009995,198.933487,1471400
2017-02-23,217.539993,217.539993,216.300003,217.130005,199.043488,1717200
2017-02-24,216.220001,217.419998,216.160004,217.389999,199.281845,1637700
2017-02-27,217.320007,217.899994,217.020004,217.710007,199.575180,1942200
2017-02-28,217.339996,217.580002,216.720001,217.070007,198.988510,2181000
2017-03-01,218.899994,220.660004,218.869995,220.149994,201.811935,3325500
2017-03-02,219.990005,220.020004,218.750000,218.860001,200.629395,1657100
2017-03-03,218.699997,219.089996,218.309998,218.979996,200.739365,1765900
2017-03-06,218.070007,218.649994,217.630005,218.300003,200.116043,1530600
2017-03-07,217.979996,218.330002,217.419998,217.639999,199.510986,1743200
2017-03-08,217.949997,218.199997,217.070007,217.179993,199.089355,1784400
2017-03-09,217.330002,217.839996,216.460007,217.410004,199.300201,1636200
2017-03-10,218.550003,218.559998,217.259995,218.169998,199.996841,1819900
2017-03-13,218.179993,218.410004,217.860001,218.300003,200.116043,1388100
2017-03-14,217.770004,217.809998,216.889999,217.559998,199.437637,1428400
2017-03-15,218.130005,219.850006,217.869995,219.369995,201.096893,3358800
2017-03-16,219.610001,219.649994,218.649994,219.000000,200.757721,1710900
2017-03-17,219.300003,219.440002,218.559998,218.559998,200.354355,1588500
2017-03-20,218.589996,218.889999,217.979996,218.369995,200.180176,1035900
2017-03-21,219.000000,219.130005,215.410004,215.580002,197.622604,3468700
2017-03-22,214.580002,215.339996,213.949997,215.020004,198.025970,2600300
2017-03-23,214.800003,216.020004,214.440002,214.800003,197.823364,2436700
2017-03-24,215.139999,215.770004,213.880005,214.729996,197.758881,2647600
2017-03-27,212.869995,214.720001,212.619995,214.380005,197.436569,2082900
2017-03-28,214.160004,216.460007,214.050003,215.970001,198.900909,3057200
2017-03-29,215.720001,216.470001,215.479996,216.289993,199.195602,1748500
2017-03-30,216.169998,217.130005,215.979996,216.869995,199.729767,2494800
2017-03-31,216.559998,217.110001,216.350006,216.350006,199.250900,1331400
2017-04-03,216.509995,216.690002,214.740005,216.080002,199.002228,2843700
2017-04-04,215.710007,216.250000,215.330002,216.199997,199.112717,2481600
2017-04-05,216.889999,217.929993,215.339996,215.539993,198.504883,2311800
2017-04-06,215.710007,216.679993,215.220001,216.100006,199.020615,1635500
2017-04-07,215.860001,216.639999,215.399994,215.910004,198.845642,1835900
2017-04-10,216.059998,216.880005,215.500000,216.059998,198.983780,1311900
2017-04-11,215.630005,215.880005,214.250000,215.789993,198.735168,1787300
2017-04-12,215.490005,215.690002,214.619995,214.899994,197.915482,2002700
2017-04-13,214.500000,215.240005,213.470001,213.470001,196.598495,1806800
2017-04-17,214.000000,215.350006,213.800003,215.339996,198.320709,1746900
2017-04-18,214.550003,215.240005,213.979996,214.750000,197.777328,2695900
2017-04-19,215.309998,215.699997,214.059998,214.279999,197.344467,2032400
2017-04-20,214.979996,216.500000,214.619995,216.029999,198.956161,2734000
2017-04-21,215.970001,216.020004,214.929993,215.399994,198.375931,2594400
2017-04-24,217.750000,217.949997,217.229996,217.699997,200.494171,2366400
2017-04-25,218.410004,219.360001,218.289993,219.009995,201.700668,1745100
2017-04-26,218.960007,219.899994,218.809998,218.850006,201.553284,2824500
2017-04-27,219.199997,219.360001,218.470001,219.020004,201.709854,1154200
2017-04-28,219.330002,219.339996,218.429993,218.600006,201.323074,1257600
2017-05-01,219.160004,219.570007,218.649994,219.130005,201.811142,1506700
2017-05-02,219.289993,219.380005,218.770004,219.199997,201.875641,2573000
2017-05-03,218.779999,219.169998,218.240005,218.979996,201.673004,1654600
2017-05-04,219.270004,219.350006,218.309998,219.179993,201.857208,1439100
2017-05-05,219.559998,220.059998,219.119995,220.059998,202.667618,1729700
2017-05-08,220.130005,220.250000,219.570007,220.070007,202.676880,2225000
2017-05-09,220.289993,220.490005,219.440002,219.789993,202.418976,1636900
2017-05-10,219.759995,220.220001,219.550003,220.199997,202.796616,1066900
2017-05-11,219.740005,219.929993,218.619995,219.750000,202.382172,1855700
2017-05-12,219.500000,219.600006,219.119995,219.410004,202.069016,1056500
2017-05-15,219.880005,220.720001,219.830002,220.520004,203.091293,1440600
2017-05-16,220.880005,220.940002,220.000000,220.479996,203.054443,2452500
2017-05-17,218.610001,219.070007,216.419998,216.570007,199.453522,3507700
2017-05-18,216.330002,218.240005,216.130005,217.360001,200.181015,2894500
2017-05-19,217.880005,219.470001,217.830002,218.710007,201.424332,2436500
2017-05-22,219.259995,220.050003,219.229996,219.929993,202.547928,1865000
2017-05-23,220.309998,220.539993,219.899994,220.360001,202.943939,1259000
2017-05-24,220.639999,221.000000,220.279999,220.889999,203.432083,1453900
2017-05-25,221.429993,222.240005,221.210007,221.919998,204.380646,1564600
2017-05-26,221.759995,222.070007,221.669998,221.929993,204.389847,1196000
2017-05-30,221.559998,221.970001,221.419998,221.720001,204.196472,1511700
2017-05-31,222.039993,222.080002,220.919998,221.669998,204.150406,2326200
2017-06-01,222.139999,223.449997,221.860001,223.399994,205.743698,2112900
2017-06-02,223.479996,224.320007,223.169998,224.100006,206.388382,1857600
2017-06-05,223.990005,224.279999,223.809998,223.949997,206.250214,1831200
2017-06-06,223.369995,223.949997,223.199997,223.309998,205.660797,1449400
2017-06-07,223.690002,223.929993,222.929993,223.679993,206.001526,1328800
2017-06-08,223.820007,224.309998,223.240005,223.759995,206.075211,1116100
2017-06-09,224.119995,224.929993,222.100006,223.500000,205.835785,2117600
2017-06-12,223.210007,223.479996,222.509995,223.410004,205.752914,1812100
2017-06-13,223.990005,224.570007,223.639999,224.500000,206.756744,2170700
2017-06-14,224.820007,224.839996,223.380005,224.259995,206.535690,1886000
2017-06-15,222.860001,223.929993,222.509995,223.809998,206.121262,2170900
2017-06-16,224.000000,224.059998,222.940002,223.869995,206.176498,1603600
2017-06-19,224.729996,225.770004,224.619995,225.699997,207.861862,1433100
2017-06-20,225.360001,225.360001,224.179993,224.220001,206.498840,1366000
2017-06-21,224.570007,224.699997,223.639999,224.130005,206.415970,1422000
2017-06-22,224.169998,224.660004,223.869995,224.000000,206.296219,1344400
2017-06-23,223.119995,223.649994,222.720001,223.369995,206.647797,1257400
2017-06-26,224.000000,224.449997,223.240005,223.440002,206.712555,1321700
2017-06-27,223.210007,223.520004,221.630005,221.660004,205.065811,3476700
2017-06-28,222.729996,223.839996,222.500000,223.619995,206.879089,2875800
2017-06-29,223.809998,223.919998,220.419998,221.690002,205.093582,4613000
2017-06-30,222.570007,222.910004,221.860001,222.059998,205.435898,2982300
2017-07-03,223.089996,223.529999,222.470001,222.550003,205.889191,1762500
2017-07-05,222.839996,223.169998,222.000000,222.940002,206.250000,2043800
2017-07-06,222.160004,222.250000,220.720001,220.940002,204.399750,2540700
2017-07-07,221.520004,222.520004,221.380005,222.339996,205.694901,2148000
2017-07-10,222.199997,222.990005,222.039993,222.570007,205.907684,1800100
2017-07-11,222.419998,222.759995,221.220001,222.399994,205.750381,1638700
2017-07-12,223.470001,224.279999,223.470001,224.070007,207.295395,1492100
2017-07-13,224.160004,224.610001,223.889999,224.449997,207.646942,1485500
2017-07-14,224.520004,225.899994,224.389999,225.470001,208.590591,1642400
2017-07-17,225.449997,225.860001,225.339996,225.500000,208.618317,1176200
2017-07-18,225.130005,225.690002,224.729996,225.669998,208.775604,3146500
2017-07-19,225.979996,226.860001,225.960007,226.860001,209.876526,1255300
2017-07-20,227.130005,227.250000,226.399994,226.929993,209.941299,1698100
2017-07-21,226.360001,226.779999,226.110001,226.770004,209.793289,2461700
2017-07-24,226.669998,226.830002,226.220001,226.690002,209.719269,1278200
2017-07-25,227.509995,227.589996,227.020004,227.229996,210.218826,1349500
2017-07-26,227.570007,227.589996,226.979996,227.300003,210.283585,1574100
2017-07-27,227.750000,227.779999,225.649994,227.029999,210.033798,1834500
2017-07-28,226.539993,226.919998,226.089996,226.770004,209.793289,2364100
2017-07-31,227.229996,227.300003,226.440002,226.639999,209.672989,3020000
2017-08-01,227.300003,227.320007,226.679993,227.149994,210.144806,1674500
2017-08-02,227.309998,227.419998,226.289993,227.279999,210.265106,1889300
2017-08-03,227.179993,227.179993,226.550003,226.880005,209.895020,1266400
2017-08-04,227.360001,227.589996,226.839996,227.259995,210.246582,1039800
2017-08-07,227.330002,227.660004,227.199997,227.630005,210.588898,848500
2017-08-08,227.339996,228.619995,226.729996,227.179993,210.172562,1064700
2017-08-09,226.350006,227.149994,226.000000,227.050003,210.052322,1536600
2017-08-10,226.240005,226.350006,223.850006,223.929993,207.165894,3043300
2017-08-11,224.130005,224.820007,223.869995,224.229996,207.443405,1584300
2017-08-14,225.559998,226.669998,225.559998,226.429993,209.478714,2201900
2017-08-15,226.839996,226.869995,226.100006,226.449997,209.497253,1309700
2017-08-16,226.949997,227.389999,226.369995,226.809998,209.830276,1531400
2017-08-17,226.190002,226.500000,223.279999,223.279999,206.564560,3396200
2017-08-18,223.089996,224.270004,222.449997,222.869995,206.185211,2691100
